id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
2360,CPI-SS0247B3C14,1050,916,uniprot;reactome,curated,True,JRodriguezUbreva,Ligand-Receptor,Signaling by Tumor necrosis factor
2361,CPI-SS0FF51A757,1043,1057,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2362,CPI-SS04456F441,442,590,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2363,CPI-SS084306E19,524,478,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2364,CPI-SS0431D2256,573,724,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2365,CPI-SS033C67295,130,1033,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Urocortin/Urotensin
2366,CPI-SS0706A559F,837,1033,uniprot;reactome,curated,True,MCSanchoSerra,Ligand-Receptor,Signaling by Urocortin/Urotensin
2367,CPI-SS0C03F7CDC,360,548,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor
2368,CPI-SS0EC8C81E0,627,548,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor
2369,CPI-SS0EBA5A4D8,92,548,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor
2370,CPI-SS005572B52,627,547,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor
2371,CPI-SS0D883FFF1,92,547,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor
2372,CPI-SC040194150,122,1530,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by WNT inhibition
2373,CPI-SC0DA910DD5,1020,1530,reactome;PMID:12527209,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by WNT inhibition
2374,CPI-SS08D5BE130,228,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2375,CPI-SS0672B7F35,142,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2376,CPI-SS0E27F8FC9,1022,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2377,CPI-SS09F9914EE,289,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2378,CPI-SS040DBE4BA,897,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2379,CPI-SS04FD5CAA2,668,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2380,CPI-SS0084A1684,669,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2381,CPI-SS0568E47E6,670,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2382,CPI-SS067D03CAF,572,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2383,CPI-SS0930ADC94,958,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2384,CPI-SS0B2847CB4,1061,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2385,CPI-SS074152505,60,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2386,CPI-SS004B391EE,671,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2387,CPI-SS0705AA2B9,957,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2388,CPI-SS0083EFD70,898,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2389,CPI-SS00C692486,69,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2390,CPI-SS05606F8F5,70,138,PMID:10067895,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2391,CPI-SS0961DD05D,228,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2392,CPI-SS0BAA8AA30,953,892,PMID:29979633,curated,True,LGarciaAlonso,Ligand-Ligand,Signaling by WNT inhibition
2393,CPI-SS01072357C,142,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2394,CPI-SS075B13211,1022,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2395,CPI-SS02704D1B8,289,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2396,CPI-SS0786D3749,897,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2397,CPI-SS0A10C2A8F,668,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2398,CPI-SS0CCE526F7,669,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2399,CPI-SS0EE63435D,670,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2400,CPI-SS007954822,572,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2401,CPI-SS05C7CF827,958,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2402,CPI-SS0BD98A044,1061,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2403,CPI-SS0123EE122,60,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2404,CPI-SS03BC3A729,671,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2405,CPI-SS0D184698A,957,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2406,CPI-SS02C404F4D,898,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2407,CPI-SS0EBBBD522,69,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2408,CPI-SS0AC8C45C5,70,892,PMID:12775774,curated,True,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition
2409,CPI-SC036120F96,228,1440,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2410,CPI-SC0152439C2,953,1440,PMID:28733458,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by WNT
2411,CPI-SC0744403E1,142,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2412,CPI-SC04B4CB182,1022,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2413,CPI-SC0D5C7F2EB,289,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2414,CPI-SC086EAFF18,897,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2415,CPI-SC01A9C52E5,668,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2416,CPI-SC03170177A,669,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2417,CPI-SC094731290,670,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2418,CPI-SC0F416B44F,958,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2419,CPI-SC0B7534B27,1061,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2420,CPI-SC073C44F4A,60,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2421,CPI-SC029073BCD,671,1440,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2422,CPI-SC0F2C233F1,957,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2423,CPI-SC061770B43,898,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2424,CPI-SC0F16DF8F0,69,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2425,CPI-SC0318621C2,70,1440,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2426,CPI-SC0DBDDA697,228,1441,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2427,CPI-SC0065F5B8A,953,1441,PMID:28733458,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by WNT
2428,CPI-SC0735548E0,142,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2429,CPI-SC07B9CD502,1022,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2430,CPI-SC041A30C3B,289,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2431,CPI-SC04091DFF6,897,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2432,CPI-SC02CD1EEDE,668,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2433,CPI-SC0B7D84FC7,669,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2434,CPI-SC047C4B365,670,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2435,CPI-SC056F0C465,958,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2436,CPI-SC0750A0484,1061,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2437,CPI-SC019E7AAA2,60,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2438,CPI-SC03A2FEB5C,671,1441,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2439,CPI-SC0B94370C2,957,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2440,CPI-SC0E6761C90,898,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2441,CPI-SC0552DC1E5,69,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2442,CPI-SC0199BFBB3,70,1441,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2443,CPI-SC095AB303B,228,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2444,CPI-SC07B7E6361,142,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2445,CPI-SC0A49C6C7E,1022,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2446,CPI-SC00BD4551E,289,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2447,CPI-SC0A81AF307,897,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2448,CPI-SC050F278B4,668,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2449,CPI-SC051E1E7D7,669,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2450,CPI-SC0D6D44FE1,670,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2451,CPI-SC0E0F34C9F,572,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2452,CPI-SC0B18D6471,958,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2453,CPI-SC0E713417E,1061,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2454,CPI-SC0EB5D8E44,60,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2455,CPI-SC01EBF0CE9,671,1442,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2456,CPI-SC0E5BBC28B,957,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2457,CPI-SC090AC04CE,898,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2458,CPI-SC0C644006E,69,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2459,CPI-SC094C611B7,70,1442,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2460,CPI-SC0DAEAA93B,228,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2461,CPI-SC00A8BC9AA,142,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2462,CPI-SC00A87321E,1022,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2463,CPI-SC0FDB82036,289,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2464,CPI-SC07B51ACC4,897,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2465,CPI-SC07AB82EAB,668,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2466,CPI-SC0114AE598,669,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2467,CPI-SC023CE19F9,670,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2468,CPI-SC0EE5FCF62,572,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2469,CPI-SC07FD56C95,958,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2470,CPI-SC09AD2A6B8,1061,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2471,CPI-SC0D19712B9,60,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2472,CPI-SC0DD16A7D0,671,1443,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2473,CPI-SC028E64C95,957,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2474,CPI-SC08BD68242,898,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2475,CPI-SC01153EAC0,69,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2476,CPI-SC0543729D1,70,1443,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2477,CPI-SC0147DCB06,228,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2478,CPI-SC029ADF8EA,142,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2479,CPI-SC04F7D62D5,1022,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2480,CPI-SC055AF31A9,289,1444,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2481,CPI-SC06037057B,897,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2482,CPI-SC0148F76F0,668,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2483,CPI-SC0782ECD47,669,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2484,CPI-SC0EB633CED,670,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2485,CPI-SC0675C8528,572,1444,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2486,CPI-SC0A79539F5,958,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2487,CPI-SC0512E3581,1061,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2488,CPI-SC0AE0AAAFB,60,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2489,CPI-SC0ADD9F3A1,671,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2490,CPI-SC0D32DCC97,957,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2491,CPI-SC0BE1E619E,898,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2492,CPI-SC0637CC9D5,69,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2493,CPI-SC00BDFD604,70,1444,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2494,CPI-SC036A39C13,228,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2495,CPI-SC054FD289E,142,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2496,CPI-SC074888BE6,1022,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2497,CPI-SC08DE61392,289,1445,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2498,CPI-SC058678C1B,897,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2499,CPI-SC0EBBD9B59,668,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2500,CPI-SC080C0C5A2,669,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2501,CPI-SC0245AE3FF,670,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2502,CPI-SC07D1540F8,572,1445,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2503,CPI-SC066B2A89A,958,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2504,CPI-SC09D51C7BF,1061,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2505,CPI-SC069D8A1BA,60,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2506,CPI-SC042468412,671,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2507,CPI-SC052157D7B,957,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2508,CPI-SC0D0D2D930,898,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2509,CPI-SC0486FECAB,69,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2510,CPI-SC045BF427E,70,1445,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2511,CPI-SC0EFF2AFBD,228,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2512,CPI-SC044BB9279,142,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2513,CPI-SC0827E3502,1022,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2514,CPI-SC0B0BAF8DB,289,1446,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2515,CPI-SC0671450D5,897,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2516,CPI-SC066A4E191,668,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2517,CPI-SC03753E185,669,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2518,CPI-SC0E11F543C,670,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2519,CPI-SC081B09E04,572,1446,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2520,CPI-SC02753B9BD,958,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2521,CPI-SC01D3E6936,1061,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2522,CPI-SC092C6BB7D,60,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2523,CPI-SC0456BB36C,671,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2524,CPI-SC0FDE82C05,957,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2525,CPI-SC073544134,898,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2526,CPI-SC0AEC52E73,69,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2527,CPI-SC05E4FA547,70,1446,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2528,CPI-SC03C02374B,228,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2529,CPI-SC06CA35957,142,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2530,CPI-SC00D0D0EC3,1022,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2531,CPI-SC03F9E6AC5,289,1447,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2532,CPI-SC015580274,897,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2533,CPI-SC0C646FE07,668,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2534,CPI-SC0E6C99C1D,669,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2535,CPI-SC063989793,670,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2536,CPI-SC0B739B6BE,572,1447,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2537,CPI-SC018C0B727,958,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2538,CPI-SC0D8C38952,1061,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2539,CPI-SC04617C8EB,60,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2540,CPI-SC08BCEE850,671,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2541,CPI-SC089FF57F2,957,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2542,CPI-SC0AC0FE01C,898,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2543,CPI-SC0ECDB073E,69,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2544,CPI-SC050D66C45,70,1447,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2545,CPI-SC09D3FA32B,228,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2546,CPI-SC0953D36EF,142,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2547,CPI-SC060CAF2BD,1022,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2548,CPI-SC001BD2F39,289,1448,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2549,CPI-SC05D7BF6AC,897,1448,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2550,CPI-SC09E6AC2F5,668,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2551,CPI-SC0BCA5D6A5,669,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2552,CPI-SC09C59F73D,670,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2553,CPI-SC016937C58,572,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2554,CPI-SC0D721C667,958,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2555,CPI-SC056F2D04E,1061,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2556,CPI-SC0BAD0A831,60,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2557,CPI-SC090C59110,671,1448,PMID:24032637,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2558,CPI-SC022BEBD83,957,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2559,CPI-SC0BEC869BA,898,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2560,CPI-SC0CDC53EF1,69,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2561,CPI-SC096736E48,70,1448,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
2562,CPI-SC0560E3B5F,697,1448,https:ghr.nlm.nih.govgeneNDP,curated,True,RVentoTormo,Ligand-Receptor,
2563,CPI-SC0C22F42DF,228,1449,PMID:24532711,curated,True,RVentoTormo,Ligand-Receptor,Signaling by WNT
